阳光嘉园,,120.47916,32.52497,7770,,板楼,,
一品嘉源,,119.33537,34.07782,10910,2006年建成,板楼,,
阳光骊景,108,121.1636129,31.8706492,12547,2014年建成,板楼,板塔结合,
一心苑,,121.19749,31.89353,8970,2008年建成,板楼,,
益兴大厦,,120.95088,31.92496,9426,2012年建成,塔楼,,
阳光花苑,,120.5618,32.38373,10279,1998年建成,板楼,,
友谊新村,,121.67814,31.80176,15199,2000年建成,板楼,,
银洲新村,,121.66242,31.81769,10865,1998年建成,板楼,,
银洲花苑,,121.67049,31.81657,10232,,板楼,,
宜欣花园,,120.40453,32.3063,3814,,板楼,,
云萃公寓,,120.98494,31.83379,7208,,板楼,,
远创樽樾,,120.8997886,32.00939397,0,,板塔结合,,
亚太大厦,,120.88484,31.99921,19713,2000年建成,板塔结合,,
中城大厦,,120.87421,32.00258,26860,2005年建成,板塔结合,,
中洋水景园,,120.45468,32.53988,7982,2008年建成,板楼,,
中南世纪雅苑,,118.91149,32.03679,8604,2010年建成,板楼,,
综艺城市之光,,120.861702,32.01313019,20995,2011年建成,板楼,,
中天公寓,,120.92977,31.93352,暂无,,板楼,,
中邦上海城,,121.64492,31.81977,6830,2012年建成,板楼,,
中成1号花园,,121.66999,31.8279,14611,2014年建成,板楼,,
紫薇苑,,121.67747,31.81463,8233,2013年建成,板楼,,
中坤苑,,121.19082,32.32728,7124,2011年建成,板楼,,
紫城小苑,,121.16907,32.3113,6446,,板楼,,
中山大厦,,120.56704,32.39025,6098,2002年建成,板楼,板塔结合,
总工会小区,,120.5674133,32.37666702,6545,1996年建成,板楼,,
志颐园,,120.54655,32.37868,5637,2006年建成,板楼,,
振华佳苑,,120.95092,31.86719,9932,,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
正和名邸,,120.73881,32.10005,7161,2010年建成,板楼,,
